"Plot Title: EC1"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
441,01/26/20 01:00:00 AM,14.3,12.6,7.61,,
442,01/26/20 01:15:00 AM,14.0,12.2,7.58,,
443,01/26/20 01:30:00 AM,13.8,12.2,7.54,,
444,01/26/20 01:45:00 AM,13.9,12.2,7.55,,
445,01/26/20 02:00:00 AM,13.8,12.2,7.55,,
446,01/26/20 02:15:00 AM,14.0,12.2,7.51,,
447,01/26/20 02:30:00 AM,13.9,12.2,7.45,,
448,01/26/20 02:45:00 AM,13.7,12.2,7.34,,
449,01/26/20 03:00:00 AM,13.7,12.2,7.21,,
450,01/26/20 03:15:00 AM,13.7,12.2,7.09,,
451,01/26/20 03:30:00 AM,13.7,12.6,7.01,,
452,01/26/20 03:45:00 AM,13.6,11.9,6.92,,
453,01/26/20 04:00:00 AM,13.5,11.9,6.85,,
454,01/26/20 04:15:00 AM,13.5,11.9,6.81,,
455,01/26/20 04:30:00 AM,13.6,12.2,6.88,,
456,01/26/20 04:45:00 AM,13.7,11.9,6.92,,
457,01/26/20 05:00:00 AM,13.7,11.9,6.92,,
458,01/26/20 05:15:00 AM,13.6,12.2,6.79,,
459,01/26/20 05:30:00 AM,13.6,11.9,6.65,,
460,01/26/20 05:45:00 AM,13.6,11.9,6.55,,
461,01/26/20 06:00:00 AM,13.0,11.5,6.53,,
462,01/26/20 06:15:00 AM,12.9,11.5,6.60,,
463,01/26/20 06:30:00 AM,13.0,11.9,6.59,,
464,01/26/20 06:45:00 AM,13.0,11.9,6.55,,
465,01/26/20 07:00:00 AM,13.0,11.5,6.55,,
466,01/26/20 07:15:00 AM,13.0,11.9,6.65,,
467,01/26/20 07:30:00 AM,13.1,11.5,6.77,,
468,01/26/20 07:45:00 AM,13.2,11.9,6.91,,
469,01/26/20 08:00:00 AM,13.2,11.5,7.01,,
470,01/26/20 08:15:00 AM,13.2,11.5,7.20,,
471,01/26/20 08:30:00 AM,13.3,11.5,7.48,,
472,01/26/20 08:45:00 AM,13.5,11.5,7.79,,
473,01/26/20 09:00:00 AM,13.5,11.8,8.27,,
474,01/26/20 09:15:00 AM,13.7,12.2,8.68,,
475,01/26/20 09:30:00 AM,13.6,11.8,9.01,,
476,01/26/20 09:45:00 AM,13.5,11.8,9.16,,
477,01/26/20 10:00:00 AM,13.4,11.8,9.44,,
478,01/26/20 10:15:00 AM,13.5,11.8,9.81,,
479,01/26/20 10:30:00 AM,13.5,12.2,10.07,,
480,01/26/20 10:45:00 AM,13.4,12.2,10.15,,
481,01/26/20 11:00:00 AM,13.4,11.8,10.15,,
482,01/26/20 11:15:00 AM,13.3,11.8,10.22,,
483,01/26/20 11:30:00 AM,13.4,11.8,10.51,,
484,01/26/20 11:45:00 AM,13.5,12.2,10.89,,
485,01/26/20 12:00:00 PM,13.7,12.2,11.62,,
486,01/26/20 12:15:00 PM,13.6,12.2,11.59,,
487,01/26/20 12:30:00 PM,13.6,12.2,11.59,,
488,01/26/20 12:45:00 PM,13.5,11.4,11.45,,
489,01/26/20 01:00:00 PM,13.5,12.2,11.40,,
490,01/26/20 01:15:00 PM,13.8,12.2,11.37,,
491,01/26/20 01:30:00 PM,13.9,12.2,11.26,,
492,01/26/20 01:45:00 PM,13.9,12.2,11.57,,
493,01/26/20 02:00:00 PM,13.7,12.2,11.48,,
494,01/26/20 02:15:00 PM,13.8,12.2,11.46,,
495,01/26/20 02:30:00 PM,13.8,12.2,11.50,,
496,01/26/20 02:45:00 PM,13.8,12.2,11.58,,
497,01/26/20 03:00:00 PM,13.8,12.2,11.58,,
498,01/26/20 03:15:00 PM,13.8,12.2,11.66,,
499,01/26/20 03:30:00 PM,13.8,12.2,11.66,,
500,01/26/20 03:45:00 PM,13.6,12.2,11.65,,
501,01/26/20 04:00:00 PM,13.7,12.2,11.78,,
502,01/26/20 04:15:00 PM,13.7,12.2,11.66,,
503,01/26/20 04:30:00 PM,13.9,12.2,11.70,,
504,01/26/20 04:45:00 PM,13.9,12.2,11.93,,
505,01/26/20 05:00:00 PM,13.9,12.2,11.91,,
506,01/26/20 05:15:00 PM,13.7,12.2,11.78,,
507,01/26/20 05:30:00 PM,13.7,12.2,11.93,,
508,01/26/20 05:45:00 PM,13.5,12.2,11.62,,
509,01/26/20 06:00:00 PM,13.4,11.4,11.40,,
510,01/26/20 06:15:00 PM,13.7,12.2,11.09,,
511,01/26/20 06:30:00 PM,13.5,12.2,10.87,,
512,01/26/20 06:45:00 PM,13.6,11.8,10.76,,
513,01/26/20 07:00:00 PM,13.7,12.2,10.63,,
514,01/26/20 07:15:00 PM,13.6,11.8,10.48,,
515,01/26/20 07:30:00 PM,13.6,12.2,10.32,,
516,01/26/20 07:45:00 PM,13.6,12.2,10.19,,
517,01/26/20 08:00:00 PM,13.3,11.8,10.04,,
518,01/26/20 08:15:00 PM,13.5,11.8,9.94,,
519,01/26/20 08:30:00 PM,13.3,11.4,9.87,,
520,01/26/20 08:45:00 PM,13.4,11.8,9.66,,
521,01/26/20 09:00:00 PM,13.3,11.4,9.41,,
522,01/26/20 09:15:00 PM,13.2,11.8,9.24,,
523,01/26/20 09:30:00 PM,13.2,11.4,9.09,,
524,01/26/20 09:45:00 PM,13.2,11.8,8.93,,
525,01/26/20 10:00:00 PM,13.3,11.5,8.83,,
526,01/26/20 10:15:00 PM,13.3,11.8,8.76,,
527,01/26/20 10:30:00 PM,13.4,11.5,8.80,,
528,01/26/20 10:45:00 PM,13.4,11.5,8.85,,
529,01/26/20 11:00:00 PM,13.4,11.5,8.88,,
530,01/26/20 11:15:00 PM,13.4,11.8,8.87,,
531,01/26/20 11:30:00 PM,13.4,11.8,8.83,,
532,01/26/20 11:45:00 PM,13.4,12.2,8.79,,
533,01/27/20 12:00:00 AM,13.4,11.5,8.75,,
534,01/27/20 12:15:00 AM,13.4,11.8,8.72,,
535,01/27/20 12:30:00 AM,13.4,11.8,8.71,,
536,01/27/20 12:45:00 AM,13.4,11.8,8.64,,
537,01/27/20 01:00:00 AM,13.2,11.8,8.49,,
538,01/27/20 01:15:00 AM,13.2,11.5,8.47,,
539,01/27/20 01:30:00 AM,13.2,11.5,8.44,,
540,01/27/20 01:45:00 AM,13.3,11.8,8.46,,
541,01/27/20 02:00:00 AM,13.3,11.8,8.46,,
542,01/27/20 02:15:00 AM,13.3,11.8,8.38,,
543,01/27/20 02:30:00 AM,13.4,11.8,8.35,,
544,01/27/20 02:45:00 AM,13.3,11.5,8.34,,
545,01/27/20 03:00:00 AM,13.2,11.8,8.31,,
546,01/27/20 03:15:00 AM,13.2,11.8,8.27,,
547,01/27/20 03:30:00 AM,13.3,11.8,8.26,,
548,01/27/20 03:45:00 AM,13.4,11.5,8.23,,
549,01/27/20 04:00:00 AM,13.4,11.8,8.16,,
550,01/27/20 04:15:00 AM,13.4,11.5,8.08,,
551,01/27/20 04:30:00 AM,13.4,11.8,8.07,,
552,01/27/20 04:45:00 AM,13.2,11.8,8.03,,
553,01/27/20 05:00:00 AM,13.2,11.5,8.03,,
554,01/27/20 05:15:00 AM,13.2,11.8,8.04,,
555,01/27/20 05:30:00 AM,13.3,11.8,8.06,,
556,01/27/20 05:45:00 AM,13.4,11.5,8.06,,
557,01/27/20 06:00:00 AM,13.4,11.8,8.07,,
558,01/27/20 06:15:00 AM,13.2,11.8,8.06,,
559,01/27/20 06:30:00 AM,13.2,11.8,8.06,,
560,01/27/20 06:45:00 AM,13.2,11.5,8.03,,
561,01/27/20 07:00:00 AM,13.1,11.8,8.03,,
562,01/27/20 07:15:00 AM,13.0,11.5,8.08,,
563,01/27/20 07:30:00 AM,13.1,11.8,8.15,,
564,01/27/20 07:45:00 AM,13.0,11.5,8.23,,
565,01/27/20 08:00:00 AM,13.0,11.5,8.30,,
566,01/27/20 08:15:00 AM,13.0,11.5,8.40,,
567,01/27/20 08:30:00 AM,13.0,11.8,8.52,,
568,01/27/20 08:45:00 AM,13.1,11.8,8.68,,
569,01/27/20 09:00:00 AM,13.1,11.5,8.80,,
570,01/27/20 09:15:00 AM,13.0,11.5,8.96,,
571,01/27/20 09:30:00 AM,13.0,11.5,9.08,,
572,01/27/20 09:45:00 AM,13.1,11.4,9.34,,
573,01/27/20 10:00:00 AM,13.1,11.4,9.61,,
574,01/27/20 10:15:00 AM,13.2,11.8,9.85,,
575,01/27/20 10:30:00 AM,13.4,11.8,10.32,,
576,01/27/20 10:45:00 AM,13.5,11.8,10.71,,
577,01/27/20 11:00:00 AM,13.5,12.2,11.18,,
578,01/27/20 11:15:00 AM,13.7,11.8,11.79,,
579,01/27/20 11:30:00 AM,14.2,12.1,13.00,,
580,01/27/20 11:45:00 AM,14.5,12.5,14.04,,
581,01/27/20 12:00:00 PM,14.1,12.5,13.75,,
582,01/27/20 12:15:00 PM,14.0,12.1,13.61,,
583,01/27/20 12:30:00 PM,14.3,12.5,14.42,,
584,01/27/20 12:45:00 PM,14.3,12.5,14.85,,
585,01/27/20 01:00:00 PM,14.5,12.8,15.61,,
586,01/27/20 01:15:00 PM,14.4,12.5,15.77,,
587,01/27/20 01:30:00 PM,14.6,12.8,16.07,,
588,01/27/20 01:45:00 PM,14.7,12.5,16.40,,
589,01/27/20 02:00:00 PM,14.9,12.8,16.95,,
590,01/27/20 02:15:00 PM,14.9,13.2,17.34,,
591,01/27/20 02:30:00 PM,14.8,12.8,17.62,,
592,01/27/20 02:45:00 PM,14.7,12.8,17.73,,
593,01/27/20 03:00:00 PM,14.7,12.8,17.53,,
594,01/27/20 03:15:00 PM,14.7,12.8,17.55,,
595,01/27/20 03:30:00 PM,14.4,12.8,16.97,,
596,01/27/20 03:45:00 PM,14.3,12.5,16.40,,
597,01/27/20 04:00:00 PM,14.2,12.1,16.02,,
598,01/27/20 04:15:00 PM,14.1,12.8,15.89,,
599,01/27/20 04:30:00 PM,14.0,12.1,15.59,,
600,01/27/20 04:45:00 PM,13.9,12.1,15.21,,
601,01/27/20 05:00:00 PM,13.8,12.1,14.81,,
602,01/27/20 05:15:00 PM,13.7,12.1,14.39,,
603,01/27/20 05:30:00 PM,13.8,12.1,13.98,,
604,01/27/20 05:45:00 PM,13.6,12.1,13.63,,
605,01/27/20 06:00:00 PM,13.7,11.8,13.36,,
606,01/27/20 06:15:00 PM,13.6,12.1,13.09,,
607,01/27/20 06:30:00 PM,13.5,12.1,12.83,,
608,01/27/20 06:45:00 PM,13.5,11.4,12.61,,
609,01/27/20 07:00:00 PM,13.4,11.8,12.48,,
610,01/27/20 07:15:00 PM,13.4,11.8,12.34,,
611,01/27/20 07:30:00 PM,13.4,11.8,12.15,,
612,01/27/20 07:45:00 PM,13.3,11.8,11.93,,
613,01/27/20 08:00:00 PM,13.3,11.8,11.69,,
614,01/27/20 08:15:00 PM,13.2,11.8,11.46,,
615,01/27/20 08:30:00 PM,13.3,11.8,11.29,,
616,01/27/20 08:45:00 PM,13.2,11.8,11.18,,
617,01/27/20 09:00:00 PM,13.3,11.4,11.12,,
618,01/27/20 09:15:00 PM,13.3,11.8,11.08,,
619,01/27/20 09:30:00 PM,13.4,11.8,11.04,,
620,01/27/20 09:45:00 PM,13.4,11.8,11.00,,
621,01/27/20 10:00:00 PM,13.4,11.8,10.93,,
622,01/27/20 10:15:00 PM,13.4,11.8,10.83,,
623,01/27/20 10:30:00 PM,13.3,11.8,10.65,,
624,01/27/20 10:45:00 PM,13.3,11.8,10.46,,
625,01/27/20 11:00:00 PM,13.2,11.8,10.28,,
626,01/27/20 11:15:00 PM,13.3,11.8,10.14,,
627,01/27/20 11:30:00 PM,13.2,11.8,10.02,,
628,01/27/20 11:45:00 PM,13.2,11.8,9.94,,
629,01/28/20 12:00:00 AM,13.3,11.8,9.86,,
630,01/28/20 12:15:00 AM,13.2,11.8,9.75,,
631,01/28/20 12:30:00 AM,13.1,11.8,9.61,,
632,01/28/20 12:45:00 AM,13.1,11.8,9.51,,
633,01/28/20 01:00:00 AM,13.1,11.8,9.42,,
634,01/28/20 01:15:00 AM,13.1,11.8,9.34,,
635,01/28/20 01:30:00 AM,13.1,11.4,9.29,,
636,01/28/20 01:45:00 AM,13.2,11.8,9.21,,
637,01/28/20 02:00:00 AM,13.1,11.8,9.09,,
638,01/28/20 02:15:00 AM,13.1,11.8,9.04,,
639,01/28/20 02:30:00 AM,13.1,11.8,8.93,,
640,01/28/20 02:45:00 AM,13.1,11.8,8.83,,
641,01/28/20 03:00:00 AM,13.1,11.8,8.75,,
642,01/28/20 03:15:00 AM,13.1,11.5,8.67,,
643,01/28/20 03:30:00 AM,13.1,11.8,8.59,,
644,01/28/20 03:45:00 AM,13.1,11.5,8.49,,
645,01/28/20 04:00:00 AM,13.0,11.5,8.42,,
646,01/28/20 04:15:00 AM,13.0,11.8,8.32,,
647,01/28/20 04:30:00 AM,13.1,11.5,8.23,,
648,01/28/20 04:45:00 AM,12.9,11.5,8.16,,
649,01/28/20 05:00:00 AM,13.0,11.5,8.10,,
650,01/28/20 05:15:00 AM,13.0,11.5,8.03,,
651,01/28/20 05:30:00 AM,12.9,11.1,7.93,,
652,01/28/20 05:45:00 AM,12.9,11.5,7.87,,
653,01/28/20 06:00:00 AM,12.9,11.8,7.82,,
654,01/28/20 06:15:00 AM,12.9,11.5,7.75,,
655,01/28/20 06:30:00 AM,12.9,11.8,7.70,,
656,01/28/20 06:45:00 AM,12.9,11.8,7.65,,
657,01/28/20 07:00:00 AM,12.9,11.5,7.71,,
658,01/28/20 07:15:00 AM,13.0,11.8,7.79,,
659,01/28/20 07:30:00 AM,13.1,11.8,7.90,,
660,01/28/20 07:45:00 AM,13.2,11.5,8.11,,
661,01/28/20 08:00:00 AM,13.2,11.8,8.39,,
662,01/28/20 08:15:00 AM,13.4,11.8,8.72,,
663,01/28/20 08:30:00 AM,13.6,12.2,9.09,,
664,01/28/20 08:45:00 AM,13.8,12.2,9.48,,
665,01/28/20 09:00:00 AM,13.8,12.2,9.81,,
666,01/28/20 09:15:00 AM,14.0,12.2,10.19,,
667,01/28/20 09:30:00 AM,14.1,12.2,10.55,,
668,01/28/20 09:45:00 AM,14.1,12.2,10.85,,
669,01/28/20 10:00:00 AM,14.1,12.5,11.25,,
670,01/28/20 10:15:00 AM,14.2,12.9,11.73,,
671,01/28/20 10:30:00 AM,14.3,12.1,12.20,,
672,01/28/20 10:45:00 AM,14.2,12.1,12.63,,
673,01/28/20 11:00:00 AM,14.2,12.1,12.80,,
674,01/28/20 11:15:00 AM,14.2,12.5,12.87,,
675,01/28/20 11:30:00 AM,14.3,12.1,13.33,,
676,01/28/20 11:45:00 AM,14.5,12.9,13.86,,
677,01/28/20 12:00:00 PM,14.6,12.9,14.34,,
678,01/28/20 12:15:00 PM,14.7,12.8,14.99,,
679,01/28/20 12:30:00 PM,15.0,13.2,15.59,,
680,01/28/20 12:45:00 PM,15.2,13.2,15.89,,
681,01/28/20 01:00:00 PM,15.4,13.6,16.10,,
682,01/28/20 01:15:00 PM,15.6,13.9,16.40,,
683,01/28/20 01:30:00 PM,15.7,13.9,16.60,,
684,01/28/20 01:45:00 PM,15.5,13.6,16.22,,
685,01/28/20 02:00:00 PM,15.0,13.2,15.82,,
686,01/28/20 02:15:00 PM,14.8,12.8,15.55,,
687,01/28/20 02:30:00 PM,14.7,12.8,15.49,,
688,01/28/20 02:45:00 PM,14.8,12.8,15.46,,
689,01/28/20 03:00:00 PM,14.8,13.2,15.42,,
690,01/28/20 03:15:00 PM,15.0,13.2,15.44,,
691,01/28/20 03:30:00 PM,14.9,13.2,15.32,,
692,01/28/20 03:45:00 PM,14.9,13.2,15.32,,
693,01/28/20 04:00:00 PM,14.8,13.2,15.13,,
694,01/28/20 04:15:00 PM,14.8,12.8,14.93,,
695,01/28/20 04:30:00 PM,14.6,12.9,14.67,,
696,01/28/20 04:45:00 PM,14.3,12.9,14.31,,
697,01/28/20 05:00:00 PM,14.2,12.9,13.98,,
698,01/28/20 05:15:00 PM,13.9,12.1,13.70,,
699,01/28/20 05:30:00 PM,13.9,12.1,13.42,,
700,01/28/20 05:45:00 PM,13.8,12.1,13.10,,
701,01/28/20 06:00:00 PM,13.8,12.1,12.92,,
702,01/28/20 06:15:00 PM,13.9,12.1,12.80,,
703,01/28/20 06:30:00 PM,14.1,12.1,12.65,,
704,01/28/20 06:45:00 PM,14.2,12.1,12.42,,
705,01/28/20 07:00:00 PM,14.2,12.9,12.16,,
706,01/28/20 07:15:00 PM,14.2,12.2,11.93,,
707,01/28/20 07:30:00 PM,14.2,12.2,11.71,,
708,01/28/20 07:45:00 PM,14.1,12.5,11.53,,
709,01/28/20 08:00:00 PM,14.1,12.5,11.37,,
710,01/28/20 08:15:00 PM,14.0,12.2,11.24,,
711,01/28/20 08:30:00 PM,13.8,12.2,11.14,,
712,01/28/20 08:45:00 PM,13.9,12.2,11.06,,
713,01/28/20 09:00:00 PM,14.1,12.5,10.95,,
714,01/28/20 09:15:00 PM,14.1,12.5,10.85,,
715,01/28/20 09:30:00 PM,14.1,12.5,10.72,,
716,01/28/20 09:45:00 PM,14.2,12.5,10.63,,
717,01/28/20 10:00:00 PM,14.2,12.9,10.49,,
718,01/28/20 10:15:00 PM,14.3,12.6,10.34,,
719,01/28/20 10:30:00 PM,14.2,12.6,10.22,,
720,01/28/20 10:45:00 PM,14.3,12.6,10.18,,
721,01/28/20 11:00:00 PM,14.3,12.6,10.18,,
722,01/28/20 11:15:00 PM,14.3,12.6,10.22,,
723,01/28/20 11:30:00 PM,14.3,12.9,10.19,,
724,01/28/20 11:45:00 PM,14.4,12.9,10.20,,
725,01/29/20 12:00:00 AM,14.4,12.9,10.24,,
726,01/29/20 12:15:00 AM,14.3,12.9,10.22,,
727,01/29/20 12:30:00 AM,14.4,12.9,10.19,,
728,01/29/20 12:45:00 AM,14.5,12.9,10.18,,
729,01/29/20 01:00:00 AM,14.4,12.9,10.18,,
730,01/29/20 01:15:00 AM,14.5,12.9,10.14,,
731,01/29/20 01:30:00 AM,14.6,12.9,10.11,,
732,01/29/20 01:45:00 AM,14.5,12.9,10.08,,
733,01/29/20 02:00:00 AM,14.3,12.9,10.03,,
734,01/29/20 02:15:00 AM,14.2,12.2,9.99,,
735,01/29/20 02:30:00 AM,14.1,12.2,9.98,,
736,01/29/20 02:45:00 AM,13.9,12.2,9.98,,
737,01/29/20 03:00:00 AM,13.8,12.2,9.95,,
738,01/29/20 03:15:00 AM,13.7,12.2,9.91,,
739,01/29/20 03:30:00 AM,13.6,12.2,9.87,,
740,01/29/20 03:45:00 AM,13.5,11.8,9.83,,
741,01/29/20 04:00:00 AM,13.5,11.8,9.78,,
742,01/29/20 04:15:00 AM,13.3,11.8,9.78,,
743,01/29/20 04:30:00 AM,13.3,11.8,9.77,,
744,01/29/20 04:45:00 AM,13.3,11.8,9.71,,
745,01/29/20 05:00:00 AM,13.3,11.8,9.69,,
746,01/29/20 05:15:00 AM,13.4,11.8,9.63,,
747,01/29/20 05:30:00 AM,13.4,11.8,9.55,,
748,01/29/20 05:45:00 AM,13.4,11.8,9.50,,
749,01/29/20 06:00:00 AM,13.4,11.8,9.40,,
750,01/29/20 06:15:00 AM,13.4,11.8,9.28,,
751,01/29/20 06:30:00 AM,13.4,11.8,9.16,,
752,01/29/20 06:45:00 AM,13.3,11.8,9.06,,
753,01/29/20 07:00:00 AM,13.3,11.8,9.05,,
754,01/29/20 07:15:00 AM,13.3,11.8,9.05,,
755,01/29/20 07:30:00 AM,13.3,11.8,9.12,,
756,01/29/20 07:45:00 AM,13.4,11.8,9.29,,
757,01/29/20 08:00:00 AM,13.6,11.8,9.49,,
758,01/29/20 08:15:00 AM,13.6,12.2,9.58,,
759,01/29/20 08:30:00 AM,13.6,12.2,9.73,,
760,01/29/20 08:45:00 AM,13.7,12.6,9.94,,
761,01/29/20 09:00:00 AM,13.8,12.6,10.14,,
762,01/29/20 09:15:00 AM,13.7,12.6,10.27,,
763,01/29/20 09:30:00 AM,13.7,12.6,10.39,,
764,01/29/20 09:45:00 AM,13.6,12.2,10.47,,
765,01/29/20 10:00:00 AM,13.6,12.2,10.61,,
766,01/29/20 10:15:00 AM,13.6,12.2,10.71,,
767,01/29/20 10:30:00 AM,13.5,12.5,10.79,,
768,01/29/20 10:45:00 AM,13.5,12.2,10.87,,
769,01/29/20 11:00:00 AM,13.5,11.8,10.89,,
770,01/29/20 11:15:00 AM,13.5,12.2,10.87,,
771,01/29/20 11:30:00 AM,13.5,11.8,10.84,,
772,01/29/20 11:45:00 AM,13.5,11.8,10.89,,
773,01/29/20 12:00:00 PM,13.7,12.2,11.01,,
774,01/29/20 12:15:00 PM,13.5,12.5,11.04,,
775,01/29/20 12:30:00 PM,13.5,11.8,10.97,,
776,01/29/20 12:45:00 PM,13.5,12.2,10.92,,
777,01/29/20 01:00:00 PM,13.4,11.8,10.95,,
778,01/29/20 01:15:00 PM,13.3,12.2,11.00,,
779,01/29/20 01:30:00 PM,13.3,11.8,10.93,,
780,01/29/20 01:45:00 PM,13.3,11.8,10.84,,
781,01/29/20 02:00:00 PM,13.2,11.8,10.81,,
782,01/29/20 02:15:00 PM,13.2,11.8,10.92,,
783,01/29/20 02:30:00 PM,13.3,11.8,11.10,,
784,01/29/20 02:45:00 PM,13.3,11.8,11.32,,
785,01/29/20 03:00:00 PM,13.3,11.8,11.48,,
786,01/29/20 03:15:00 PM,13.4,11.8,11.58,,
787,01/29/20 03:30:00 PM,13.5,11.8,11.61,,
788,01/29/20 03:45:00 PM,13.5,11.8,11.58,,
789,01/29/20 04:00:00 PM,13.5,11.8,11.51,,
790,01/29/20 04:15:00 PM,13.5,11.8,11.48,,
791,01/29/20 04:30:00 PM,13.5,12.2,11.49,,
792,01/29/20 04:45:00 PM,13.6,12.2,11.40,,
793,01/29/20 05:00:00 PM,13.5,12.2,11.30,,
794,01/29/20 05:15:00 PM,13.5,11.8,11.25,,
795,01/29/20 05:30:00 PM,13.6,12.2,11.04,,
796,01/29/20 05:45:00 PM,13.8,12.2,10.95,,
797,01/29/20 06:00:00 PM,14.3,12.2,11.01,,
798,01/29/20 06:15:00 PM,15.3,13.3,11.02,,
799,01/29/20 06:30:00 PM,16.4,14.4,10.99,,
800,01/29/20 06:45:00 PM,17.1,14.8,10.95,,
801,01/29/20 07:00:00 PM,16.6,14.8,10.88,,
802,01/29/20 07:15:00 PM,16.5,14.4,10.87,,
803,01/29/20 07:30:00 PM,16.5,14.4,10.79,,
804,01/29/20 07:45:00 PM,16.5,14.8,10.69,,
805,01/29/20 08:00:00 PM,16.5,14.8,10.68,,
806,01/29/20 08:15:00 PM,16.4,14.8,10.60,,
807,01/29/20 08:30:00 PM,16.5,14.4,10.61,,
808,01/29/20 08:45:00 PM,16.7,14.8,10.53,,
809,01/29/20 09:00:00 PM,16.6,14.8,10.44,,
810,01/29/20 09:15:00 PM,16.9,14.8,10.35,,
811,01/29/20 09:30:00 PM,17.0,14.8,10.24,,
812,01/29/20 09:45:00 PM,17.3,15.2,10.24,,
813,01/29/20 10:00:00 PM,17.3,15.5,10.23,,
814,01/29/20 10:15:00 PM,17.3,15.2,10.20,,
815,01/29/20 10:30:00 PM,17.3,15.2,10.14,,
816,01/29/20 10:45:00 PM,17.3,15.2,10.12,,
817,01/29/20 11:00:00 PM,17.3,15.2,10.10,,
818,01/29/20 11:15:00 PM,17.5,15.6,10.06,,
819,01/29/20 11:30:00 PM,17.6,15.6,10.03,,
820,01/29/20 11:45:00 PM,17.5,15.6,10.03,,
821,01/30/20 12:00:00 AM,17.4,15.6,10.02,,
822,01/30/20 12:15:00 AM,17.6,15.6,9.99,,
823,01/30/20 12:30:00 AM,17.8,15.9,10.00,,
824,01/30/20 12:45:00 AM,18.0,15.9,10.02,,
825,01/30/20 01:00:00 AM,17.9,15.9,9.99,,
826,01/30/20 01:15:00 AM,18.0,15.9,9.99,,
827,01/30/20 01:30:00 AM,18.1,16.3,9.97,,
828,01/30/20 01:45:00 AM,18.2,15.9,9.95,,
829,01/30/20 02:00:00 AM,18.1,16.3,9.91,,
830,01/30/20 02:15:00 AM,18.3,16.3,9.90,,
831,01/30/20 02:30:00 AM,18.6,16.7,9.89,,
832,01/30/20 02:45:00 AM,18.6,16.7,9.87,,
833,01/30/20 03:00:00 AM,18.6,16.7,9.83,,
834,01/30/20 03:15:00 AM,18.8,16.7,9.82,,
835,01/30/20 03:30:00 AM,18.7,16.7,9.81,,
836,01/30/20 03:45:00 AM,18.8,16.7,9.78,,
837,01/30/20 04:00:00 AM,19.1,17.4,9.74,,
838,01/30/20 04:15:00 AM,19.2,17.4,9.73,,
839,01/30/20 04:30:00 AM,19.3,17.1,9.67,,
840,01/30/20 04:45:00 AM,19.2,17.4,9.62,,
841,01/30/20 05:00:00 AM,19.0,17.4,9.57,,
842,01/30/20 05:15:00 AM,19.1,17.1,9.53,,
843,01/30/20 05:30:00 AM,18.8,16.7,9.50,,
844,01/30/20 05:45:00 AM,18.2,16.7,9.46,,
845,01/30/20 06:00:00 AM,17.7,15.9,9.42,,
846,01/30/20 06:15:00 AM,17.4,15.6,9.38,,
847,01/30/20 06:30:00 AM,17.1,14.8,9.36,,
848,01/30/20 06:45:00 AM,16.6,14.8,9.30,,
849,01/30/20 07:00:00 AM,16.1,14.1,9.26,,
850,01/30/20 07:15:00 AM,15.9,14.1,9.24,,
851,01/30/20 07:30:00 AM,15.6,14.1,9.22,,
852,01/30/20 07:45:00 AM,15.4,14.1,9.25,,
853,01/30/20 08:00:00 AM,15.4,14.1,9.30,,
854,01/30/20 08:15:00 AM,15.1,13.3,9.33,,
855,01/30/20 08:30:00 AM,14.9,12.9,9.33,,
856,01/30/20 08:45:00 AM,14.9,13.3,9.38,,
857,01/30/20 09:00:00 AM,14.6,12.9,9.44,,
858,01/30/20 09:15:00 AM,14.6,12.9,9.48,,
859,01/30/20 09:30:00 AM,14.7,12.9,9.55,,
860,01/30/20 09:45:00 AM,16.9,14.8,9.61,,
861,01/30/20 10:00:00 AM,18.6,16.7,9.74,,
862,01/30/20 10:15:00 AM,18.9,17.1,9.85,,
863,01/30/20 10:30:00 AM,20.3,18.6,9.93,,
864,01/30/20 10:45:00 AM,20.6,18.6,9.93,,
865,01/30/20 11:00:00 AM,20.6,18.6,9.94,,
866,01/30/20 11:15:00 AM,20.4,18.5,9.97,,
867,01/30/20 11:30:00 AM,20.0,17.8,10.10,,
868,01/30/20 11:45:00 AM,20.0,18.2,10.23,,
869,01/30/20 12:00:00 PM,20.2,18.5,10.30,,
870,01/30/20 12:15:00 PM,20.1,17.8,10.30,,
871,01/30/20 12:30:00 PM,19.6,17.4,10.28,,
872,01/30/20 12:45:00 PM,19.6,17.4,10.24,,
873,01/30/20 01:00:00 PM,19.4,17.4,10.24,,
874,01/30/20 01:15:00 PM,19.4,17.4,10.31,,
875,01/30/20 01:30:00 PM,20.1,18.2,10.34,,
876,01/30/20 01:45:00 PM,20.0,17.8,10.43,,
877,01/30/20 02:00:00 PM,20.0,17.8,10.52,,
878,01/30/20 02:15:00 PM,20.3,18.5,10.63,,
879,01/30/20 02:30:00 PM,19.9,17.8,10.87,,
880,01/30/20 02:45:00 PM,20.6,18.5,10.95,,
881,01/30/20 03:00:00 PM,20.6,18.5,10.99,,
882,01/30/20 03:15:00 PM,20.5,18.5,11.01,,
883,01/30/20 03:30:00 PM,20.5,18.5,10.96,,
884,01/30/20 03:45:00 PM,20.2,18.2,10.92,,
885,01/30/20 04:00:00 PM,20.0,17.8,10.85,,
886,01/30/20 04:15:00 PM,19.6,17.4,10.79,,
