"Plot Title: DO_2"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)","Temp, °F (LGR S/N: 20645540, SEN S/N: 20645540)","Coupler Attached (LGR S/N: 20645540)","Host Connected (LGR S/N: 20645540)","Coupler Detached (LGR S/N: 20645540)","Stopped (LGR S/N: 20645540)","End Of File (LGR S/N: 20645540)"
1808,08/06/19 06:30:00 AM,4.48,40.57,,,,,
1809,08/06/19 06:45:00 AM,4.47,40.50,,,,,
1810,08/06/19 07:00:00 AM,4.47,40.46,,,,,
1811,08/06/19 07:15:00 AM,4.49,40.46,,,,,
1812,08/06/19 07:30:00 AM,4.52,40.42,,,,,
1813,08/06/19 07:45:00 AM,4.57,40.46,,,,,
1814,08/06/19 08:00:00 AM,4.64,40.57,,,,,
1815,08/06/19 08:15:00 AM,4.72,40.64,,,,,
1816,08/06/19 08:30:00 AM,4.79,40.71,,,,,
1817,08/06/19 08:45:00 AM,4.90,40.86,,,,,
1818,08/06/19 09:00:00 AM,4.99,41.04,,,,,
1819,08/06/19 09:15:00 AM,5.11,41.43,,,,,
1820,08/06/19 09:30:00 AM,5.23,41.90,,,,,
1821,08/06/19 09:45:00 AM,5.33,42.30,,,,,
1822,08/06/19 10:00:00 AM,5.44,42.69,,,,,
1823,08/06/19 10:15:00 AM,5.54,43.16,,,,,
1824,08/06/19 10:30:00 AM,5.64,43.63,,,,,
1825,08/06/19 10:45:00 AM,5.73,44.17,,,,,
1826,08/06/19 11:00:00 AM,5.82,44.89,,,,,
1827,08/06/19 11:15:00 AM,5.88,45.72,,,,,
1828,08/06/19 11:30:00 AM,5.93,46.33,,,,,
1829,08/06/19 11:45:00 AM,5.96,46.54,,,,,
1830,08/06/19 12:00:00 PM,6.02,46.76,,,,,
1831,08/06/19 12:15:00 PM,6.08,47.30,,,,,
1832,08/06/19 12:30:00 PM,6.13,48.20,,,,,
1833,08/06/19 12:45:00 PM,6.14,48.74,,,,,
1834,08/06/19 01:00:00 PM,6.16,49.14,,,,,
1835,08/06/19 01:15:00 PM,6.15,49.06,,,,,
1836,08/06/19 01:30:00 PM,6.33,49.53,,,,,
1837,08/06/19 01:31:59 PM,,,Logged,,,,
1838,08/06/19 01:32:34 PM,,,,Logged,,,
1839,08/06/19 01:32:51 PM,,,,,Logged,,
1840,08/06/19 01:45:00 PM,6.28,49.28,,,,,
1841,08/06/19 02:00:00 PM,6.28,49.17,,,,,
1842,08/06/19 02:15:00 PM,6.25,48.88,,,,,
1843,08/06/19 02:30:00 PM,6.27,48.67,,,,,
1844,08/06/19 02:45:00 PM,6.27,48.52,,,,,
1845,08/06/19 03:00:00 PM,6.28,48.52,,,,,
1846,08/06/19 03:15:00 PM,6.27,48.45,,,,,
1847,08/06/19 03:30:00 PM,6.27,48.56,,,,,
1848,08/06/19 03:45:00 PM,6.27,48.52,,,,,
1849,08/06/19 04:00:00 PM,6.27,48.63,,,,,
1850,08/06/19 04:15:00 PM,6.24,48.56,,,,,
1851,08/06/19 04:30:00 PM,6.16,48.20,,,,,
1852,08/06/19 04:45:00 PM,6.14,47.95,,,,,
1853,08/06/19 05:00:00 PM,6.11,47.73,,,,,
1854,08/06/19 05:15:00 PM,6.04,47.44,,,,,
1855,08/06/19 05:30:00 PM,6.04,47.30,,,,,
1856,08/06/19 05:45:00 PM,6.02,47.12,,,,,
1857,08/06/19 06:00:00 PM,5.95,46.90,,,,,
1858,08/06/19 06:15:00 PM,5.87,46.58,,,,,
1859,08/06/19 06:30:00 PM,5.75,46.26,,,,,
1860,08/06/19 06:45:00 PM,5.65,45.97,,,,,
1861,08/06/19 07:00:00 PM,5.54,45.68,,,,,
1862,08/06/19 07:15:00 PM,5.45,45.36,,,,,
1863,08/06/19 07:30:00 PM,5.36,45.07,,,,,
1864,08/06/19 07:45:00 PM,5.29,44.82,,,,,
1865,08/06/19 08:00:00 PM,5.23,44.60,,,,,
1866,08/06/19 08:15:00 PM,5.16,44.38,,,,,
1867,08/06/19 08:30:00 PM,5.10,44.20,,,,,
1868,08/06/19 08:45:00 PM,5.05,44.02,,,,,
1869,08/06/19 09:00:00 PM,4.99,43.84,,,,,
1870,08/06/19 09:15:00 PM,4.94,43.70,,,,,
1871,08/06/19 09:30:00 PM,4.90,43.52,,,,,
1872,08/06/19 09:45:00 PM,4.87,43.38,,,,,
1873,08/06/19 10:00:00 PM,4.83,43.27,,,,,
1874,08/06/19 10:15:00 PM,4.79,43.16,,,,,
1875,08/06/19 10:30:00 PM,4.75,43.05,,,,,
1876,08/06/19 10:45:00 PM,4.72,42.98,,,,,
1877,08/06/19 11:00:00 PM,4.69,42.91,,,,,
1878,08/06/19 11:15:00 PM,4.66,42.80,,,,,
1879,08/06/19 11:30:00 PM,4.63,42.73,,,,,
1880,08/06/19 11:45:00 PM,4.59,42.62,,,,,
1881,08/07/19 12:00:00 AM,4.57,42.51,,,,,
1882,08/07/19 12:15:00 AM,4.54,42.44,,,,,
1883,08/07/19 12:30:00 AM,4.52,42.30,,,,,
1884,08/07/19 12:45:00 AM,4.51,42.19,,,,,
1885,08/07/19 01:00:00 AM,4.48,42.08,,,,,
1886,08/07/19 01:15:00 AM,4.47,41.97,,,,,
1887,08/07/19 01:30:00 AM,4.45,41.90,,,,,
1888,08/07/19 01:45:00 AM,4.43,41.79,,,,,
1889,08/07/19 02:00:00 AM,4.40,41.72,,,,,
1890,08/07/19 02:15:00 AM,4.40,41.61,,,,,
1891,08/07/19 02:30:00 AM,4.38,41.58,,,,,
1892,08/07/19 02:45:00 AM,4.37,41.50,,,,,
1893,08/07/19 03:00:00 AM,4.36,41.43,,,,,
1894,08/07/19 03:15:00 AM,4.35,41.36,,,,,
1895,08/07/19 03:30:00 AM,4.34,41.32,,,,,
1896,08/07/19 03:45:00 AM,4.32,41.25,,,,,
1897,08/07/19 04:00:00 AM,4.31,41.18,,,,,
1898,08/07/19 04:15:00 AM,4.30,41.11,,,,,
1899,08/07/19 04:30:00 AM,4.29,41.04,,,,,
1900,08/07/19 04:45:00 AM,4.28,41.00,,,,,
1901,08/07/19 05:00:00 AM,4.27,40.93,,,,,
1902,08/07/19 05:15:00 AM,4.26,40.86,,,,,
1903,08/07/19 05:30:00 AM,4.26,40.82,,,,,
1904,08/07/19 05:45:00 AM,4.25,40.78,,,,,
1905,08/07/19 06:00:00 AM,4.24,40.75,,,,,
1906,08/07/19 06:15:00 AM,4.22,40.68,,,,,
1907,08/07/19 06:30:00 AM,4.22,40.64,,,,,
1908,08/07/19 06:45:00 AM,4.21,40.60,,,,,
1909,08/07/19 07:00:00 AM,4.22,40.60,,,,,
1910,08/07/19 07:15:00 AM,4.24,40.57,,,,,
1911,08/07/19 07:30:00 AM,4.27,40.57,,,,,
1912,08/07/19 07:45:00 AM,4.33,40.64,,,,,
1913,08/07/19 08:00:00 AM,4.40,40.68,,,,,
1914,08/07/19 08:15:00 AM,4.48,40.75,,,,,
1915,08/07/19 08:30:00 AM,4.56,40.82,,,,,
1916,08/07/19 08:45:00 AM,4.65,40.89,,,,,
1917,08/07/19 09:00:00 AM,4.72,40.96,,,,,
1918,08/07/19 09:15:00 AM,4.80,41.04,,,,,
1919,08/07/19 09:30:00 AM,4.88,41.07,,,,,
1920,08/07/19 09:45:00 AM,4.96,41.18,,,,,
1921,08/07/19 10:00:00 AM,5.07,41.36,,,,,
1922,08/07/19 10:15:00 AM,5.18,41.65,,,,,
1923,08/07/19 10:30:00 AM,5.32,41.97,,,,,
1924,08/07/19 10:45:00 AM,5.43,42.19,,,,,
1925,08/07/19 11:00:00 AM,5.50,42.37,,,,,
1926,08/07/19 11:15:00 AM,5.57,42.55,,,,,
1927,08/07/19 11:30:00 AM,5.62,42.62,,,,,
1928,08/07/19 11:45:00 AM,5.70,42.94,,,,,
1929,08/07/19 12:00:00 PM,5.75,43.23,,,,,
1930,08/07/19 12:15:00 PM,5.82,43.41,,,,,
1931,08/07/19 12:30:00 PM,5.89,43.88,,,,,
1932,08/07/19 12:45:00 PM,5.91,44.10,,,,,
1933,08/07/19 01:00:00 PM,5.95,44.17,,,,,
1934,08/07/19 01:15:00 PM,6.03,44.60,,,,,
1935,08/07/19 01:30:00 PM,6.09,45.21,,,,,
1936,08/07/19 01:45:00 PM,6.12,45.57,,,,,
1937,08/07/19 02:00:00 PM,6.15,45.97,,,,,
1938,08/07/19 02:15:00 PM,6.12,45.93,,,,,
1939,08/07/19 02:30:00 PM,6.17,46.08,,,,,
1940,08/07/19 02:45:00 PM,6.20,46.62,,,,,
1941,08/07/19 03:00:00 PM,6.16,46.58,,,,,
1942,08/07/19 03:15:00 PM,6.16,46.83,,,,,
1943,08/07/19 03:30:00 PM,6.15,46.72,,,,,
1944,08/07/19 03:45:00 PM,6.15,46.76,,,,,
1945,08/07/19 04:00:00 PM,6.16,46.83,,,,,
1946,08/07/19 04:15:00 PM,6.17,46.98,,,,,
1947,08/07/19 04:30:00 PM,6.14,46.83,,,,,
1948,08/07/19 04:45:00 PM,6.09,46.58,,,,,
1949,08/07/19 05:00:00 PM,6.07,46.36,,,,,
1950,08/07/19 05:15:00 PM,6.02,46.15,,,,,
1951,08/07/19 05:30:00 PM,5.95,45.86,,,,,
1952,08/07/19 05:45:00 PM,5.90,45.57,,,,,
1953,08/07/19 06:00:00 PM,5.83,45.32,,,,,
1954,08/07/19 06:15:00 PM,5.75,45.07,,,,,
1955,08/07/19 06:30:00 PM,5.67,44.78,,,,,
1956,08/07/19 06:45:00 PM,5.57,44.53,,,,,
1957,08/07/19 07:00:00 PM,5.49,44.31,,,,,
1958,08/07/19 07:15:00 PM,5.39,44.10,,,,,
1959,08/07/19 07:30:00 PM,5.32,43.84,,,,,
1960,08/07/19 07:45:00 PM,5.25,43.70,,,,,
1961,08/07/19 08:00:00 PM,5.19,43.52,,,,,
1962,08/07/19 08:15:00 PM,5.12,43.38,,,,,
1963,08/07/19 08:30:00 PM,5.07,43.20,,,,,
1964,08/07/19 08:45:00 PM,5.02,43.02,,,,,
1965,08/07/19 09:00:00 PM,4.97,42.87,,,,,
1966,08/07/19 09:15:00 PM,4.92,42.76,,,,,
1967,08/07/19 09:30:00 PM,4.88,42.66,,,,,
1968,08/07/19 09:45:00 PM,4.84,42.51,,,,,
1969,08/07/19 10:00:00 PM,4.80,42.40,,,,,
1970,08/07/19 10:15:00 PM,4.77,42.33,,,,,
1971,08/07/19 10:30:00 PM,4.74,42.26,,,,,
1972,08/07/19 10:45:00 PM,4.71,42.15,,,,,
1973,08/07/19 11:00:00 PM,4.68,42.04,,,,,
1974,08/07/19 11:15:00 PM,4.66,41.97,,,,,
1975,08/07/19 11:30:00 PM,4.63,41.90,,,,,
1976,08/07/19 11:45:00 PM,4.60,41.83,,,,,
1977,08/08/19 12:00:00 AM,4.58,41.76,,,,,
1978,08/08/19 12:15:00 AM,4.55,41.68,,,,,
1979,08/08/19 12:30:00 AM,4.53,41.61,,,,,
1980,08/08/19 12:45:00 AM,4.51,41.54,,,,,
1981,08/08/19 01:00:00 AM,4.50,41.47,,,,,
1982,08/08/19 01:15:00 AM,4.48,41.40,,,,,
1983,08/08/19 01:30:00 AM,4.46,41.36,,,,,
1984,08/08/19 01:45:00 AM,4.45,41.32,,,,,
1985,08/08/19 02:00:00 AM,4.43,41.25,,,,,
1986,08/08/19 02:15:00 AM,4.40,41.18,,,,,
1987,08/08/19 02:30:00 AM,4.39,41.14,,,,,
1988,08/08/19 02:45:00 AM,4.38,41.07,,,,,
1989,08/08/19 03:00:00 AM,4.39,41.00,,,,,
1990,08/08/19 03:15:00 AM,4.40,40.89,,,,,
1991,08/08/19 03:30:00 AM,4.43,40.82,,,,,
1992,08/08/19 03:45:00 AM,4.44,40.78,,,,,
1993,08/08/19 04:00:00 AM,4.44,40.75,,,,,
1994,08/08/19 04:15:00 AM,4.48,40.60,,,,,
1995,08/08/19 04:30:00 AM,4.51,40.50,,,,,
1996,08/08/19 04:45:00 AM,4.51,40.50,,,,,
1997,08/08/19 05:00:00 AM,4.52,40.46,,,,,
1998,08/08/19 05:15:00 AM,4.52,40.32,,,,,
1999,08/08/19 05:30:00 AM,4.53,40.28,,,,,
2000,08/08/19 05:45:00 AM,4.51,40.24,,,,,
2001,08/08/19 06:00:00 AM,4.50,40.21,,,,,
2002,08/08/19 06:15:00 AM,4.49,40.21,,,,,
2003,08/08/19 06:30:00 AM,4.47,40.17,,,,,
2004,08/08/19 06:45:00 AM,4.46,40.06,,,,,
2005,08/08/19 07:00:00 AM,4.50,39.88,,,,,
2006,08/08/19 07:15:00 AM,4.54,39.88,,,,,
2007,08/08/19 07:30:00 AM,4.60,39.88,,,,,
2008,08/08/19 07:45:00 AM,4.68,39.92,,,,,
2009,08/08/19 08:00:00 AM,4.77,39.99,,,,,
2010,08/08/19 08:15:00 AM,4.88,40.10,,,,,
2011,08/08/19 08:30:00 AM,4.96,40.14,,,,,
2012,08/08/19 08:45:00 AM,5.07,40.28,,,,,
2013,08/08/19 09:00:00 AM,5.16,40.53,,,,,
2014,08/08/19 09:15:00 AM,5.26,40.78,,,,,
2015,08/08/19 09:30:00 AM,5.37,41.11,,,,,
2016,08/08/19 09:45:00 AM,5.47,41.50,,,,,
2017,08/08/19 10:00:00 AM,5.56,41.83,,,,,
2018,08/08/19 10:15:00 AM,5.64,42.15,,,,,
2019,08/08/19 10:30:00 AM,5.71,42.33,,,,,
2020,08/08/19 10:45:00 AM,5.81,42.69,,,,,
2021,08/08/19 11:00:00 AM,5.90,43.41,,,,,
2022,08/08/19 11:15:00 AM,5.95,43.77,,,,,
2023,08/08/19 11:30:00 AM,5.98,44.02,,,,,
2024,08/08/19 11:45:00 AM,5.98,44.06,,,,,
2025,08/08/19 12:00:00 PM,5.96,44.35,,,,,
2026,08/08/19 12:15:00 PM,6.09,44.78,,,,,
2027,08/08/19 12:30:00 PM,6.16,45.57,,,,,
2028,08/08/19 12:45:00 PM,6.20,46.36,,,,,
2029,08/08/19 01:00:00 PM,6.12,46.83,,,,,
2030,08/08/19 01:15:00 PM,6.08,46.76,,,,,
2031,08/08/19 01:30:00 PM,6.05,46.47,,,,,
2032,08/08/19 01:45:00 PM,6.06,46.44,,,,,
2033,08/08/19 02:00:00 PM,6.05,46.47,,,,,
2034,08/08/19 02:15:00 PM,6.07,46.36,,,,,
2035,08/08/19 02:30:00 PM,6.05,46.22,,,,,
2036,08/08/19 02:45:00 PM,6.05,46.33,,,,,
2037,08/08/19 03:00:00 PM,6.02,46.11,,,,,
2038,08/08/19 03:15:00 PM,6.01,46.00,,,,,
2039,08/08/19 03:30:00 PM,6.09,46.29,,,,,
2040,08/08/19 03:45:00 PM,6.12,46.26,,,,,
2041,08/08/19 04:00:00 PM,6.13,46.36,,,,,
2042,08/08/19 04:15:00 PM,6.14,46.33,,,,,
2043,08/08/19 04:30:00 PM,6.12,46.22,,,,,
2044,08/08/19 04:45:00 PM,6.10,46.11,,,,,
2045,08/08/19 05:00:00 PM,6.10,45.97,,,,,
2046,08/08/19 05:15:00 PM,6.08,45.79,,,,,
2047,08/08/19 05:30:00 PM,6.03,45.57,,,,,
2048,08/08/19 05:45:00 PM,6.00,45.36,,,,,
2049,08/08/19 06:00:00 PM,5.94,45.10,,,,,
2050,08/08/19 06:15:00 PM,5.88,44.82,,,,,
2051,08/08/19 06:30:00 PM,5.79,44.49,,,,,
2052,08/08/19 06:45:00 PM,5.70,44.24,,,,,
2053,08/08/19 07:00:00 PM,5.62,43.99,,,,,
2054,08/08/19 07:15:00 PM,5.52,43.77,,,,,
2055,08/08/19 07:30:00 PM,5.44,43.59,,,,,
2056,08/08/19 07:45:00 PM,5.36,43.41,,,,,
2057,08/08/19 08:00:00 PM,5.30,43.23,,,,,
2058,08/08/19 08:15:00 PM,5.24,43.05,,,,,
2059,08/08/19 08:30:00 PM,5.17,42.91,,,,,
2060,08/08/19 08:45:00 PM,5.12,42.76,,,,,
2061,08/08/19 09:00:00 PM,5.08,42.66,,,,,
2062,08/08/19 09:15:00 PM,5.03,42.55,,,,,
2063,08/08/19 09:30:00 PM,4.98,42.44,,,,,
2064,08/08/19 09:45:00 PM,4.95,42.33,,,,,
2065,08/08/19 10:00:00 PM,4.91,42.26,,,,,
2066,08/08/19 10:15:00 PM,4.87,42.19,,,,,
2067,08/08/19 10:30:00 PM,4.84,42.12,,,,,
2068,08/08/19 10:45:00 PM,4.80,42.04,,,,,
2069,08/08/19 11:00:00 PM,4.77,41.97,,,,,
2070,08/08/19 11:15:00 PM,4.75,41.90,,,,,
2071,08/08/19 11:30:00 PM,4.72,41.86,,,,,
2072,08/08/19 11:45:00 PM,4.69,41.79,,,,,
2073,08/09/19 12:00:00 AM,4.67,41.76,,,,,
2074,08/09/19 12:15:00 AM,4.66,41.72,,,,,
2075,08/09/19 12:30:00 AM,4.64,41.68,,,,,
2076,08/09/19 12:45:00 AM,4.61,41.65,,,,,
2077,08/09/19 01:00:00 AM,4.59,41.61,,,,,
2078,08/09/19 01:15:00 AM,4.58,41.54,,,,,
2079,08/09/19 01:30:00 AM,4.59,41.47,,,,,
2080,08/09/19 01:45:00 AM,4.58,41.40,,,,,
2081,08/09/19 02:00:00 AM,4.58,41.36,,,,,
2082,08/09/19 02:15:00 AM,4.58,41.29,,,,,
2083,08/09/19 02:30:00 AM,4.57,41.25,,,,,
2084,08/09/19 02:45:00 AM,4.55,41.22,,,,,
2085,08/09/19 03:00:00 AM,4.54,41.18,,,,,
2086,08/09/19 03:15:00 AM,4.53,41.14,,,,,
2087,08/09/19 03:30:00 AM,4.52,41.11,,,,,
2088,08/09/19 03:45:00 AM,4.51,41.04,,,,,
2089,08/09/19 04:00:00 AM,4.50,41.00,,,,,
2090,08/09/19 04:15:00 AM,4.50,40.96,,,,,
2091,08/09/19 04:30:00 AM,4.51,40.89,,,,,
2092,08/09/19 04:45:00 AM,4.52,40.86,,,,,
2093,08/09/19 05:00:00 AM,4.51,40.82,,,,,
2094,08/09/19 05:15:00 AM,4.51,40.78,,,,,
2095,08/09/19 05:30:00 AM,4.52,40.71,,,,,
2096,08/09/19 05:45:00 AM,4.52,40.64,,,,,
2097,08/09/19 06:00:00 AM,4.52,40.60,,,,,
2098,08/09/19 06:15:00 AM,4.53,40.53,,,,,
2099,08/09/19 06:30:00 AM,4.54,40.50,,,,,
2100,08/09/19 06:45:00 AM,4.56,40.42,,,,,
2101,08/09/19 07:00:00 AM,4.58,40.39,,,,,
2102,08/09/19 07:15:00 AM,4.61,40.35,,,,,
2103,08/09/19 07:30:00 AM,4.65,40.35,,,,,
2104,08/09/19 07:45:00 AM,4.70,40.39,,,,,
2105,08/09/19 08:00:00 AM,4.76,40.42,,,,,
2106,08/09/19 08:15:00 AM,4.83,40.46,,,,,
2107,08/09/19 08:30:00 AM,4.89,40.57,,,,,
2108,08/09/19 08:45:00 AM,4.97,40.68,,,,,
2109,08/09/19 09:00:00 AM,5.06,40.82,,,,,
2110,08/09/19 09:15:00 AM,5.14,40.96,,,,,
2111,08/09/19 09:30:00 AM,5.24,41.18,,,,,
2112,08/09/19 09:45:00 AM,5.31,41.36,,,,,
2113,08/09/19 10:00:00 AM,5.41,41.61,,,,,
2114,08/09/19 10:15:00 AM,5.37,41.94,,,,,
2115,08/09/19 10:30:00 AM,5.54,42.22,,,,,
2116,08/09/19 10:45:00 AM,5.65,42.40,,,,,
2117,08/09/19 11:00:00 AM,5.71,42.62,,,,,
2118,08/09/19 11:15:00 AM,5.78,42.84,,,,,
2119,08/09/19 11:30:00 AM,5.82,42.94,,,,,
2120,08/09/19 11:45:00 AM,5.84,42.94,,,,,
2121,08/09/19 12:00:00 PM,5.87,42.98,,,,,
2122,08/09/19 12:15:00 PM,5.91,43.05,,,,,
2123,08/09/19 12:30:00 PM,5.98,43.34,,,,,
2124,08/09/19 12:45:00 PM,6.00,43.45,,,,,
2125,08/09/19 01:00:00 PM,6.02,43.45,,,,,
2126,08/09/19 01:15:00 PM,6.04,43.56,,,,,
2127,08/09/19 01:30:00 PM,6.07,43.59,,,,,
2128,08/09/19 01:45:00 PM,6.09,43.70,,,,,
2129,08/09/19 02:00:00 PM,6.13,43.95,,,,,
2130,08/09/19 02:15:00 PM,6.14,44.06,,,,,
2131,08/09/19 02:30:00 PM,6.12,43.95,,,,,
2132,08/09/19 02:45:00 PM,6.12,43.92,,,,,
2133,08/09/19 03:00:00 PM,6.13,43.95,,,,,
2134,08/09/19 03:15:00 PM,6.13,43.95,,,,,
2135,08/09/19 03:30:00 PM,6.16,44.31,,,,,
2136,08/09/19 03:45:00 PM,6.17,44.53,,,,,
2137,08/09/19 04:00:00 PM,6.17,44.67,,,,,
2138,08/09/19 04:15:00 PM,6.17,44.74,,,,,
2139,08/09/19 04:30:00 PM,6.16,44.74,,,,,
2140,08/09/19 04:45:00 PM,6.13,44.64,,,,,
2141,08/09/19 05:00:00 PM,6.09,44.42,,,,,
2142,08/09/19 05:15:00 PM,6.06,44.24,,,,,
2143,08/09/19 05:30:00 PM,6.02,44.10,,,,,
2144,08/09/19 05:45:00 PM,5.98,43.92,,,,,
2145,08/09/19 06:00:00 PM,5.94,43.74,,,,,
2146,08/09/19 06:15:00 PM,5.89,43.56,,,,,
2147,08/09/19 06:30:00 PM,5.83,43.34,,,,,
2148,08/09/19 06:45:00 PM,5.76,43.12,,,,,
2149,08/09/19 07:00:00 PM,5.69,42.91,,,,,
2150,08/09/19 07:15:00 PM,5.61,42.73,,,,,
2151,08/09/19 07:30:00 PM,5.53,42.58,,,,,
2152,08/09/19 07:45:00 PM,5.48,42.44,,,,,
2153,08/09/19 08:00:00 PM,5.41,42.33,,,,,
2154,08/09/19 08:15:00 PM,5.35,42.19,,,,,
2155,08/09/19 08:30:00 PM,5.29,42.08,,,,,
2156,08/09/19 08:45:00 PM,5.24,42.01,,,,,
2157,08/09/19 09:00:00 PM,5.18,41.94,,,,,
2158,08/09/19 09:15:00 PM,5.15,41.86,,,,,
2159,08/09/19 09:30:00 PM,5.10,41.79,,,,,
2160,08/09/19 09:45:00 PM,5.06,41.72,,,,,
2161,08/09/19 10:00:00 PM,5.02,41.65,,,,,
2162,08/09/19 10:15:00 PM,4.98,41.61,,,,,
2163,08/09/19 10:30:00 PM,4.94,41.54,,,,,
2164,08/09/19 10:45:00 PM,4.91,41.50,,,,,
2165,08/09/19 11:00:00 PM,4.89,41.43,,,,,
2166,08/09/19 11:15:00 PM,4.86,41.36,,,,,
2167,08/09/19 11:30:00 PM,4.83,41.32,,,,,
2168,08/09/19 11:45:00 PM,4.80,41.25,,,,,
2169,08/10/19 12:00:00 AM,4.77,41.22,,,,,
2170,08/10/19 12:15:00 AM,4.75,41.18,,,,,
2171,08/10/19 12:30:00 AM,4.72,41.14,,,,,
2172,08/10/19 12:45:00 AM,4.70,41.07,,,,,
2173,08/10/19 01:00:00 AM,4.69,41.04,,,,,
2174,08/10/19 01:15:00 AM,4.67,41.00,,,,,
2175,08/10/19 01:30:00 AM,4.65,40.96,,,,,
2176,08/10/19 01:45:00 AM,4.63,40.93,,,,,
2177,08/10/19 02:00:00 AM,4.60,40.89,,,,,
2178,08/10/19 02:15:00 AM,4.60,40.86,,,,,
2179,08/10/19 02:30:00 AM,4.59,40.82,,,,,
2180,08/10/19 02:45:00 AM,4.59,40.78,,,,,
2181,08/10/19 03:00:00 AM,4.59,40.75,,,,,
2182,08/10/19 03:15:00 AM,4.60,40.71,,,,,
2183,08/10/19 03:30:00 AM,4.61,40.68,,,,,
2184,08/10/19 03:45:00 AM,4.63,40.60,,,,,
2185,08/10/19 04:00:00 AM,4.64,40.53,,,,,
2186,08/10/19 04:15:00 AM,4.65,40.46,,,,,
2187,08/10/19 04:30:00 AM,4.65,40.39,,,,,
2188,08/10/19 04:45:00 AM,4.64,40.32,,,,,
2189,08/10/19 05:00:00 AM,4.63,40.28,,,,,
2190,08/10/19 05:15:00 AM,4.63,40.24,,,,,
2191,08/10/19 05:30:00 AM,4.61,40.21,,,,,
2192,08/10/19 05:45:00 AM,4.59,40.14,,,,,
2193,08/10/19 06:00:00 AM,4.58,40.10,,,,,
2194,08/10/19 06:15:00 AM,4.57,40.10,,,,,
2195,08/10/19 06:30:00 AM,4.55,40.10,,,,,
2196,08/10/19 06:45:00 AM,4.53,40.06,,,,,
2197,08/10/19 07:00:00 AM,4.52,40.06,,,,,
2198,08/10/19 07:15:00 AM,4.51,40.10,,,,,
2199,08/10/19 07:30:00 AM,4.51,40.10,,,,,
2200,08/10/19 07:45:00 AM,4.52,40.14,,,,,
2201,08/10/19 08:00:00 AM,4.53,40.17,,,,,
2202,08/10/19 08:15:00 AM,4.56,40.24,,,,,
2203,08/10/19 08:30:00 AM,4.58,40.32,,,,,
2204,08/10/19 08:45:00 AM,4.61,40.46,,,,,
2205,08/10/19 09:00:00 AM,4.66,40.57,,,,,
2206,08/10/19 09:15:00 AM,4.77,40.71,,,,,
2207,08/10/19 09:30:00 AM,4.87,40.89,,,,,
2208,08/10/19 09:45:00 AM,4.95,41.07,,,,,
2209,08/10/19 10:00:00 AM,5.04,41.22,,,,,
2210,08/10/19 10:15:00 AM,5.08,41.43,,,,,
2211,08/10/19 10:30:00 AM,5.15,41.76,,,,,
2212,08/10/19 10:45:00 AM,5.25,42.12,,,,,
2213,08/10/19 11:00:00 AM,5.34,42.48,,,,,
2214,08/10/19 11:15:00 AM,5.43,42.84,,,,,
2215,08/10/19 11:30:00 AM,5.50,43.23,,,,,
2216,08/10/19 11:45:00 AM,5.58,43.63,,,,,
2217,08/10/19 12:00:00 PM,5.65,44.20,,,,,
2218,08/10/19 12:15:00 PM,5.72,44.60,,,,,
2219,08/10/19 12:30:00 PM,5.77,44.82,,,,,
2220,08/10/19 12:45:00 PM,5.79,45.18,,,,,
2221,08/10/19 01:00:00 PM,5.83,45.57,,,,,
2222,08/10/19 01:15:00 PM,5.86,45.79,,,,,
2223,08/10/19 01:30:00 PM,5.89,46.04,,,,,
2224,08/10/19 01:45:00 PM,5.92,46.51,,,,,
2225,08/10/19 02:00:00 PM,5.95,46.76,,,,,
2226,08/10/19 02:15:00 PM,5.96,46.87,,,,,
2227,08/10/19 02:30:00 PM,5.97,47.12,,,,,
2228,08/10/19 02:45:00 PM,5.98,47.23,,,,,
2229,08/10/19 03:00:00 PM,5.98,47.26,,,,,
2230,08/10/19 03:15:00 PM,5.97,47.37,,,,,
2231,08/10/19 03:30:00 PM,5.97,47.44,,,,,
2232,08/10/19 03:45:00 PM,5.97,47.70,,,,,
2233,08/10/19 04:00:00 PM,5.98,47.73,,,,,
2234,08/10/19 04:15:00 PM,5.98,47.59,,,,,
2235,08/10/19 04:30:00 PM,5.96,47.48,,,,,
2236,08/10/19 04:45:00 PM,5.93,47.34,,,,,
2237,08/10/19 05:00:00 PM,5.90,47.19,,,,,
2238,08/10/19 05:15:00 PM,5.87,47.05,,,,,
2239,08/10/19 05:30:00 PM,5.83,46.87,,,,,
2240,08/10/19 05:45:00 PM,5.82,46.62,,,,,
2241,08/10/19 06:00:00 PM,5.81,46.40,,,,,
2242,08/10/19 06:15:00 PM,5.81,46.11,,,,,
2243,08/10/19 06:30:00 PM,5.83,45.79,,,,,
2244,08/10/19 06:45:00 PM,5.82,45.54,,,,,
2245,08/10/19 07:00:00 PM,5.77,45.25,,,,,
2246,08/10/19 07:15:00 PM,5.71,45.03,,,,,
2247,08/10/19 07:30:00 PM,5.64,44.85,,,,,
2248,08/10/19 07:45:00 PM,5.56,44.67,,,,,
2249,08/10/19 08:00:00 PM,5.50,44.49,,,,,
2250,08/10/19 08:15:00 PM,5.43,44.31,,,,,
2251,08/10/19 08:30:00 PM,5.36,44.13,,,,,
2252,08/10/19 08:45:00 PM,5.30,43.99,,,,,
