"Plot Title: DO_06"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10718405, SEN S/N: 10718405)","Temp, °C (LGR S/N: 10718405, SEN S/N: 10718405)","Expired Sensor Cap (LGR S/N: 10718405)","Coupler Attached (LGR S/N: 10718405)","Host Connected (LGR S/N: 10718405)","Stopped (LGR S/N: 10718405)","End Of File (LGR S/N: 10718405)"
10080,11/08/22 12:30:00 PM,-888.88,-888.88,,,,,
10081,11/08/22 12:45:00 PM,-888.88,-888.88,,,,,
10082,11/08/22 01:00:00 PM,-888.88,-888.88,,,,,
10083,11/08/22 01:15:00 PM,-888.88,-888.88,,,,,
10084,11/08/22 01:30:00 PM,-888.88,-888.88,,,,,
10085,11/08/22 01:45:00 PM,-888.88,-888.88,,,,,
10086,11/08/22 02:00:00 PM,-888.88,-888.88,,,,,
10087,11/08/22 02:15:00 PM,-888.88,-888.88,,,,,
10088,11/08/22 02:30:00 PM,-888.88,-888.88,,,,,
10089,11/08/22 02:45:00 PM,-888.88,-888.88,,,,,
10090,11/08/22 03:00:00 PM,-888.88,-888.88,,,,,
10091,11/08/22 03:15:00 PM,-888.88,-888.88,,,,,
10092,11/08/22 03:30:00 PM,-888.88,-888.88,,,,,
10093,11/08/22 03:45:00 PM,-888.88,-888.88,,,,,
10094,11/08/22 04:00:00 PM,-888.88,-888.88,,,,,
10095,11/08/22 04:15:00 PM,-888.88,-888.88,,,,,
10096,11/08/22 04:30:00 PM,-888.88,-888.88,,,,,
10097,11/08/22 04:45:00 PM,-888.88,-888.88,,,,,
10098,11/08/22 05:00:00 PM,-888.88,-888.88,,,,,
10099,11/08/22 05:15:00 PM,-888.88,-888.88,,,,,
10100,11/08/22 05:30:00 PM,-888.88,-888.88,,,,,
10101,11/08/22 05:45:00 PM,-888.88,-888.88,,,,,
10102,11/08/22 06:00:00 PM,-888.88,-888.88,,,,,
10103,11/08/22 06:15:00 PM,-888.88,-888.88,,,,,
10104,11/08/22 06:30:00 PM,-888.88,-888.88,,,,,
10105,11/08/22 06:45:00 PM,-888.88,-888.88,,,,,
10106,11/08/22 07:00:00 PM,-888.88,-888.88,,,,,
10107,11/08/22 07:15:00 PM,-888.88,-888.88,,,,,
10108,11/08/22 07:30:00 PM,-888.88,-888.88,,,,,
10109,11/08/22 07:45:00 PM,-888.88,-888.88,,,,,
10110,11/08/22 08:00:00 PM,-888.88,-888.88,,,,,
10111,11/08/22 08:15:00 PM,-888.88,-888.88,,,,,
10112,11/08/22 08:30:00 PM,-888.88,-888.88,,,,,
10113,11/08/22 08:45:00 PM,-888.88,-888.88,,,,,
10114,11/08/22 09:00:00 PM,-888.88,-888.88,,,,,
10115,11/08/22 09:15:00 PM,-888.88,-888.88,,,,,
10116,11/08/22 09:30:00 PM,-888.88,-888.88,,,,,
10117,11/08/22 09:45:00 PM,-888.88,-888.88,,,,,
10118,11/08/22 10:00:00 PM,-888.88,-888.88,,,,,
10119,11/08/22 10:15:00 PM,-888.88,-888.88,,,,,
10120,11/08/22 10:30:00 PM,-888.88,-888.88,,,,,
10121,11/08/22 10:45:00 PM,-888.88,-888.88,,,,,
10122,11/08/22 11:00:00 PM,-888.88,-888.88,,,,,
10123,11/08/22 11:15:00 PM,-888.88,-888.88,,,,,
10124,11/08/22 11:30:00 PM,-888.88,-888.88,,,,,
10125,11/08/22 11:45:00 PM,-888.88,-888.88,,,,,
10126,11/09/22 12:00:00 AM,-888.88,-888.88,,,,,
10127,11/09/22 12:15:00 AM,-888.88,-888.88,,,,,
10128,11/09/22 12:30:00 AM,-888.88,-888.88,,,,,
10129,11/09/22 12:45:00 AM,-888.88,-888.88,,,,,
10130,11/09/22 01:00:00 AM,-888.88,-888.88,,,,,
10131,11/09/22 01:15:00 AM,-888.88,-888.88,,,,,
10132,11/09/22 01:30:00 AM,-888.88,-888.88,,,,,
10133,11/09/22 01:45:00 AM,-888.88,-888.88,,,,,
10134,11/09/22 02:00:00 AM,-888.88,-888.88,,,,,
10135,11/09/22 02:15:00 AM,-888.88,-888.88,,,,,
10136,11/09/22 02:30:00 AM,-888.88,-888.88,,,,,
10137,11/09/22 02:45:00 AM,-888.88,-888.88,,,,,
10138,11/09/22 03:00:00 AM,-888.88,-888.88,,,,,
10139,11/09/22 03:15:00 AM,-888.88,-888.88,,,,,
10140,11/09/22 03:30:00 AM,-888.88,-888.88,,,,,
10141,11/09/22 03:45:00 AM,-888.88,-888.88,,,,,
10142,11/09/22 04:00:00 AM,-888.88,-888.88,,,,,
10143,11/09/22 04:15:00 AM,-888.88,-888.88,,,,,
10144,11/09/22 04:30:00 AM,-888.88,-888.88,,,,,
10145,11/09/22 04:45:00 AM,-888.88,-888.88,,,,,
10146,11/09/22 05:00:00 AM,-888.88,-888.88,,,,,
10147,11/09/22 05:15:00 AM,-888.88,-888.88,,,,,
10148,11/09/22 05:30:00 AM,-888.88,-888.88,,,,,
10149,11/09/22 05:45:00 AM,-888.88,-888.88,,,,,
10150,11/09/22 06:00:00 AM,-888.88,-888.88,,,,,
10151,11/09/22 06:15:00 AM,-888.88,-888.88,,,,,
10152,11/09/22 06:30:00 AM,-888.88,-888.88,,,,,
10153,11/09/22 06:45:00 AM,-888.88,-888.88,,,,,
10154,11/09/22 07:00:00 AM,-888.88,-888.88,,,,,
10155,11/09/22 07:15:00 AM,-888.88,-888.88,,,,,
10156,11/09/22 07:30:00 AM,-888.88,-888.88,,,,,
10157,11/09/22 07:45:00 AM,-888.88,-888.88,,,,,
10158,11/09/22 08:00:00 AM,-888.88,-888.88,,,,,
10159,11/09/22 08:15:00 AM,-888.88,-888.88,,,,,
10160,11/09/22 08:30:00 AM,-888.88,-888.88,,,,,
10161,11/09/22 08:45:00 AM,-888.88,-888.88,,,,,
10162,11/09/22 09:00:00 AM,-888.88,-888.88,,,,,
10163,11/09/22 09:15:00 AM,-888.88,-888.88,,,,,
10164,11/09/22 09:30:00 AM,-888.88,-888.88,,,,,
10165,11/09/22 09:45:00 AM,-888.88,-888.88,,,,,
10166,11/09/22 10:00:00 AM,-888.88,-888.88,,,,,
10167,11/09/22 10:15:00 AM,-888.88,-888.88,,,,,
10168,11/09/22 10:30:00 AM,-888.88,-888.88,,,,,
10169,11/09/22 10:45:00 AM,-888.88,-888.88,,,,,
10170,11/09/22 11:00:00 AM,-888.88,-888.88,,,,,
10171,11/09/22 11:15:00 AM,-888.88,-888.88,,,,,
10172,11/09/22 11:30:00 AM,-888.88,-888.88,,,,,
10173,11/09/22 11:45:00 AM,-888.88,-888.88,,,,,
10174,11/09/22 12:00:00 PM,-888.88,-888.88,,,,,
10175,11/09/22 12:15:00 PM,-888.88,-888.88,,,,,
10176,11/09/22 12:30:00 PM,-888.88,-888.88,,,,,
10177,11/09/22 12:45:00 PM,-888.88,-888.88,,,,,
10178,11/09/22 01:00:00 PM,-888.88,-888.88,,,,,
10179,11/09/22 01:15:00 PM,-888.88,-888.88,,,,,
10180,11/09/22 01:30:00 PM,-888.88,-888.88,,,,,
10181,11/09/22 01:45:00 PM,-888.88,-888.88,,,,,
10182,11/09/22 02:00:00 PM,-888.88,-888.88,,,,,
10183,11/09/22 02:15:00 PM,-888.88,-888.88,,,,,
10184,11/09/22 02:30:00 PM,-888.88,-888.88,,,,,
10185,11/09/22 02:45:00 PM,-888.88,-888.88,,,,,
10186,11/09/22 03:00:00 PM,-888.88,-888.88,,,,,
10187,11/09/22 03:15:00 PM,-888.88,-888.88,,,,,
10188,11/09/22 03:30:00 PM,-888.88,-888.88,,,,,
10189,11/09/22 03:45:00 PM,-888.88,-888.88,,,,,
10190,11/09/22 04:00:00 PM,-888.88,-888.88,,,,,
10191,11/09/22 04:15:00 PM,-888.88,-888.88,,,,,
10192,11/09/22 04:30:00 PM,-888.88,-888.88,,,,,
10193,11/09/22 04:45:00 PM,-888.88,-888.88,,,,,
10194,11/09/22 05:00:00 PM,-888.88,-888.88,,,,,
10195,11/09/22 05:15:00 PM,-888.88,-888.88,,,,,
10196,11/09/22 05:30:00 PM,-888.88,-888.88,,,,,
10197,11/09/22 05:45:00 PM,-888.88,-888.88,,,,,
10198,11/09/22 06:00:00 PM,-888.88,-888.88,,,,,
10199,11/09/22 06:15:00 PM,-888.88,-888.88,,,,,
10200,11/09/22 06:30:00 PM,-888.88,-888.88,,,,,
10201,11/09/22 06:45:00 PM,-888.88,-888.88,,,,,
10202,11/09/22 07:00:00 PM,-888.88,-888.88,,,,,
10203,11/09/22 07:15:00 PM,-888.88,-888.88,,,,,
10204,11/09/22 07:30:00 PM,-888.88,-888.88,,,,,
10205,11/09/22 07:45:00 PM,-888.88,-888.88,,,,,
10206,11/09/22 08:00:00 PM,-888.88,-888.88,,,,,
10207,11/09/22 08:15:00 PM,-888.88,-888.88,,,,,
10208,11/09/22 08:30:00 PM,-888.88,-888.88,,,,,
10209,11/09/22 08:45:00 PM,-888.88,-888.88,,,,,
10210,11/09/22 09:00:00 PM,-888.88,-888.88,,,,,
10211,11/09/22 09:15:00 PM,-888.88,-888.88,,,,,
10212,11/09/22 09:30:00 PM,-888.88,-888.88,,,,,
10213,11/09/22 09:45:00 PM,-888.88,-888.88,,,,,
10214,11/09/22 10:00:00 PM,-888.88,-888.88,,,,,
10215,11/09/22 10:15:00 PM,-888.88,-888.88,,,,,
10216,11/09/22 10:30:00 PM,-888.88,-888.88,,,,,
10217,11/09/22 10:45:00 PM,-888.88,-888.88,,,,,
10218,11/09/22 11:00:00 PM,-888.88,-888.88,,,,,
10219,11/09/22 11:15:00 PM,-888.88,-888.88,,,,,
10220,11/09/22 11:30:00 PM,-888.88,-888.88,,,,,
10221,11/09/22 11:45:00 PM,-888.88,-888.88,,,,,
10222,11/10/22 12:00:00 AM,-888.88,-888.88,,,,,
10223,11/10/22 12:15:00 AM,-888.88,-888.88,,,,,
10224,11/10/22 12:30:00 AM,-888.88,-888.88,,,,,
10225,11/10/22 12:45:00 AM,-888.88,-888.88,,,,,
10226,11/10/22 01:00:00 AM,-888.88,-888.88,,,,,
10227,11/10/22 01:15:00 AM,-888.88,-888.88,,,,,
10228,11/10/22 01:30:00 AM,-888.88,-888.88,,,,,
10229,11/10/22 01:45:00 AM,-888.88,-888.88,,,,,
10230,11/10/22 02:00:00 AM,-888.88,-888.88,,,,,
10231,11/10/22 02:15:00 AM,-888.88,-888.88,,,,,
10232,11/10/22 02:30:00 AM,-888.88,-888.88,,,,,
10233,11/10/22 02:45:00 AM,-888.88,-888.88,,,,,
10234,11/10/22 03:00:00 AM,-888.88,-888.88,,,,,
10235,11/10/22 03:15:00 AM,-888.88,-888.88,,,,,
10236,11/10/22 03:30:00 AM,-888.88,-888.88,,,,,
10237,11/10/22 03:45:00 AM,-888.88,-888.88,,,,,
10238,11/10/22 04:00:00 AM,-888.88,-888.88,,,,,
10239,11/10/22 04:15:00 AM,-888.88,-888.88,,,,,
10240,11/10/22 04:30:00 AM,-888.88,-888.88,,,,,
10241,11/10/22 04:45:00 AM,-888.88,-888.88,,,,,
10242,11/10/22 05:00:00 AM,-888.88,-888.88,,,,,
10243,11/10/22 05:15:00 AM,-888.88,-888.88,,,,,
10244,11/10/22 05:30:00 AM,-888.88,-888.88,,,,,
10245,11/10/22 05:45:00 AM,-888.88,-888.88,,,,,
10246,11/10/22 06:00:00 AM,-888.88,-888.88,,,,,
10247,11/10/22 06:15:00 AM,-888.88,-888.88,,,,,
10248,11/10/22 06:30:00 AM,-888.88,-888.88,,,,,
10249,11/10/22 06:45:00 AM,-888.88,-888.88,,,,,
10250,11/10/22 07:00:00 AM,-888.88,-888.88,,,,,
10251,11/10/22 07:15:00 AM,-888.88,-888.88,,,,,
10252,11/10/22 07:30:00 AM,-888.88,-888.88,,,,,
10253,11/10/22 07:45:00 AM,-888.88,-888.88,,,,,
10254,11/10/22 08:00:00 AM,-888.88,-888.88,,,,,
10255,11/10/22 08:15:00 AM,-888.88,-888.88,,,,,
10256,11/10/22 08:30:00 AM,-888.88,-888.88,,,,,
10257,11/10/22 08:45:00 AM,-888.88,-888.88,,,,,
10258,11/10/22 09:00:00 AM,-888.88,-888.88,,,,,
10259,11/10/22 09:15:00 AM,-888.88,-888.88,,,,,
10260,11/10/22 09:30:00 AM,-888.88,-888.88,,,,,
10261,11/10/22 09:45:00 AM,-888.88,-888.88,,,,,
10262,11/10/22 10:00:00 AM,-888.88,-888.88,,,,,
10263,11/10/22 10:15:00 AM,-888.88,-888.88,,,,,
10264,11/10/22 10:30:00 AM,-888.88,-888.88,,,,,
10265,11/10/22 10:45:00 AM,-888.88,-888.88,,,,,
10266,11/10/22 11:00:00 AM,-888.88,-888.88,,,,,
10267,11/10/22 11:15:00 AM,-888.88,-888.88,,,,,
10268,11/10/22 11:30:00 AM,-888.88,-888.88,,,,,
10269,11/10/22 11:45:00 AM,-888.88,-888.88,,,,,
10270,11/10/22 12:00:00 PM,-888.88,-888.88,,,,,
10271,11/10/22 12:15:00 PM,-888.88,-888.88,,,,,
10272,11/10/22 12:30:00 PM,-888.88,-888.88,,,,,
10273,11/10/22 12:45:00 PM,-888.88,-888.88,,,,,
10274,11/10/22 01:00:00 PM,-888.88,-888.88,,,,,
10275,11/10/22 01:15:00 PM,-888.88,-888.88,,,,,
10276,11/10/22 01:30:00 PM,-888.88,-888.88,,,,,
10277,11/10/22 01:45:00 PM,-888.88,-888.88,,,,,
10278,11/10/22 02:00:00 PM,-888.88,-888.88,,,,,
10279,11/10/22 02:15:00 PM,-888.88,-888.88,,,,,
10280,11/10/22 02:30:00 PM,-888.88,-888.88,,,,,
10281,11/10/22 02:45:00 PM,-888.88,-888.88,,,,,
10282,11/10/22 03:00:00 PM,-888.88,-888.88,,,,,
10283,11/10/22 03:15:00 PM,-888.88,-888.88,,,,,
10284,11/10/22 03:30:00 PM,-888.88,-888.88,,,,,
10285,11/10/22 03:45:00 PM,-888.88,-888.88,,,,,
10286,11/10/22 04:00:00 PM,-888.88,-888.88,,,,,
10287,11/10/22 04:15:00 PM,-888.88,-888.88,,,,,
10288,11/10/22 04:30:00 PM,-888.88,-888.88,,,,,
10289,11/10/22 04:45:00 PM,-888.88,-888.88,,,,,
10290,11/10/22 05:00:00 PM,-888.88,-888.88,,,,,
10291,11/10/22 05:15:00 PM,-888.88,-888.88,,,,,
10292,11/10/22 05:30:00 PM,-888.88,-888.88,,,,,
10293,11/10/22 05:45:00 PM,-888.88,-888.88,,,,,
10294,11/10/22 06:00:00 PM,-888.88,-888.88,,,,,
10295,11/10/22 06:15:00 PM,-888.88,-888.88,,,,,
10296,11/10/22 06:30:00 PM,-888.88,-888.88,,,,,
10297,11/10/22 06:45:00 PM,-888.88,-888.88,,,,,
10298,11/10/22 07:00:00 PM,-888.88,-888.88,,,,,
10299,11/10/22 07:15:00 PM,-888.88,-888.88,,,,,
10300,11/10/22 07:30:00 PM,-888.88,-888.88,,,,,
10301,11/10/22 07:45:00 PM,-888.88,-888.88,,,,,
10302,11/10/22 08:00:00 PM,-888.88,-888.88,,,,,
10303,11/10/22 08:15:00 PM,-888.88,-888.88,,,,,
10304,11/10/22 08:30:00 PM,-888.88,-888.88,,,,,
10305,11/10/22 08:45:00 PM,-888.88,-888.88,,,,,
10306,11/10/22 09:00:00 PM,-888.88,-888.88,,,,,
10307,11/10/22 09:15:00 PM,-888.88,-888.88,,,,,
10308,11/10/22 09:30:00 PM,-888.88,-888.88,,,,,
10309,11/10/22 09:45:00 PM,-888.88,-888.88,,,,,
10310,11/10/22 10:00:00 PM,-888.88,-888.88,,,,,
10311,11/10/22 10:15:00 PM,-888.88,-888.88,,,,,
10312,11/10/22 10:30:00 PM,-888.88,-888.88,,,,,
10313,11/10/22 10:45:00 PM,-888.88,-888.88,,,,,
10314,11/10/22 11:00:00 PM,-888.88,-888.88,,,,,
10315,11/10/22 11:15:00 PM,-888.88,-888.88,,,,,
10316,11/10/22 11:30:00 PM,-888.88,-888.88,,,,,
10317,11/10/22 11:45:00 PM,-888.88,-888.88,,,,,
10318,11/11/22 12:00:00 AM,-888.88,-888.88,,,,,
10319,11/11/22 12:15:00 AM,-888.88,-888.88,,,,,
10320,11/11/22 12:30:00 AM,-888.88,-888.88,,,,,
10321,11/11/22 12:45:00 AM,-888.88,-888.88,,,,,
10322,11/11/22 01:00:00 AM,-888.88,-888.88,,,,,
10323,11/11/22 01:15:00 AM,-888.88,-888.88,,,,,
10324,11/11/22 01:30:00 AM,-888.88,-888.88,,,,,
10325,11/11/22 01:45:00 AM,-888.88,-888.88,,,,,
10326,11/11/22 02:00:00 AM,-888.88,-888.88,,,,,
10327,11/11/22 02:15:00 AM,-888.88,-888.88,,,,,
10328,11/11/22 02:30:00 AM,-888.88,-888.88,,,,,
10329,11/11/22 02:45:00 AM,-888.88,-888.88,,,,,
10330,11/11/22 03:00:00 AM,-888.88,-888.88,,,,,
10331,11/11/22 03:15:00 AM,-888.88,-888.88,,,,,
10332,11/11/22 03:30:00 AM,-888.88,-888.88,,,,,
10333,11/11/22 03:45:00 AM,-888.88,-888.88,,,,,
10334,11/11/22 04:00:00 AM,-888.88,-888.88,,,,,
10335,11/11/22 04:15:00 AM,-888.88,-888.88,,,,,
10336,11/11/22 04:30:00 AM,-888.88,-888.88,,,,,
10337,11/11/22 04:45:00 AM,-888.88,-888.88,,,,,
10338,11/11/22 05:00:00 AM,-888.88,-888.88,,,,,
10339,11/11/22 05:15:00 AM,-888.88,-888.88,,,,,
10340,11/11/22 05:30:00 AM,-888.88,-888.88,,,,,
10341,11/11/22 05:45:00 AM,-888.88,-888.88,,,,,
10342,11/11/22 06:00:00 AM,-888.88,-888.88,,,,,
10343,11/11/22 06:15:00 AM,-888.88,-888.88,,,,,
10344,11/11/22 06:30:00 AM,-888.88,-888.88,,,,,
10345,11/11/22 06:45:00 AM,-888.88,-888.88,,,,,
10346,11/11/22 07:00:00 AM,-888.88,-888.88,,,,,
10347,11/11/22 07:15:00 AM,-888.88,-888.88,,,,,
10348,11/11/22 07:30:00 AM,-888.88,-888.88,,,,,
10349,11/11/22 07:45:00 AM,-888.88,-888.88,,,,,
10350,11/11/22 08:00:00 AM,-888.88,-888.88,,,,,
10351,11/11/22 08:15:00 AM,-888.88,-888.88,,,,,
10352,11/11/22 08:30:00 AM,-888.88,-888.88,,,,,
10353,11/11/22 08:45:00 AM,-888.88,-888.88,,,,,
10354,11/11/22 09:00:00 AM,-888.88,-888.88,,,,,
10355,11/11/22 09:15:00 AM,-888.88,-888.88,,,,,
10356,11/11/22 09:30:00 AM,-888.88,-888.88,,,,,
10357,11/11/22 09:45:00 AM,-888.88,-888.88,,,,,
10358,11/11/22 10:00:00 AM,-888.88,-888.88,,,,,
10359,11/11/22 10:15:00 AM,-888.88,-888.88,,,,,
10360,11/11/22 10:30:00 AM,-888.88,-888.88,,,,,
10361,11/11/22 10:45:00 AM,-888.88,-888.88,,,,,
10362,11/11/22 11:00:00 AM,-888.88,-888.88,,,,,
10363,11/11/22 11:15:00 AM,-888.88,-888.88,,,,,
10364,11/11/22 11:30:00 AM,-888.88,-888.88,,,,,
10365,11/11/22 11:45:00 AM,-888.88,-888.88,,,,,
10366,11/11/22 12:00:00 PM,-888.88,-888.88,,,,,
10367,11/11/22 12:15:00 PM,-888.88,-888.88,,,,,
10368,11/11/22 12:30:00 PM,-888.88,-888.88,,,,,
10369,11/11/22 12:45:00 PM,-888.88,-888.88,,,,,
10370,11/11/22 01:00:00 PM,-888.88,-888.88,,,,,
10371,11/11/22 01:15:00 PM,-888.88,-888.88,,,,,
10372,11/11/22 01:30:00 PM,-888.88,-888.88,,,,,
10373,11/11/22 01:45:00 PM,-888.88,-888.88,,,,,
10374,11/11/22 02:00:00 PM,-888.88,-888.88,,,,,
10375,11/11/22 02:15:00 PM,-888.88,-888.88,,,,,
10376,11/11/22 02:30:00 PM,-888.88,-888.88,,,,,
10377,11/11/22 02:45:00 PM,-888.88,-888.88,,,,,
10378,11/11/22 03:00:00 PM,-888.88,-888.88,,,,,
10379,11/11/22 03:15:00 PM,-888.88,-888.88,,,,,
10380,11/11/22 03:30:00 PM,-888.88,-888.88,,,,,
10381,11/11/22 03:45:00 PM,-888.88,-888.88,,,,,
10382,11/11/22 04:00:00 PM,-888.88,-888.88,,,,,
10383,11/11/22 04:15:00 PM,-888.88,-888.88,,,,,
10384,11/11/22 04:30:00 PM,-888.88,-888.88,,,,,
10385,11/11/22 04:45:00 PM,-888.88,-888.88,,,,,
10386,11/11/22 05:00:00 PM,-888.88,-888.88,,,,,
10387,11/11/22 05:15:00 PM,-888.88,-888.88,,,,,
10388,11/11/22 05:30:00 PM,-888.88,-888.88,,,,,
10389,11/11/22 05:45:00 PM,-888.88,-888.88,,,,,
10390,11/11/22 06:00:00 PM,-888.88,-888.88,,,,,
10391,11/11/22 06:15:00 PM,-888.88,-888.88,,,,,
10392,11/11/22 06:30:00 PM,-888.88,-888.88,,,,,
10393,11/11/22 06:45:00 PM,-888.88,-888.88,,,,,
10394,11/11/22 07:00:00 PM,-888.88,-888.88,,,,,
10395,11/11/22 07:15:00 PM,-888.88,-888.88,,,,,
10396,11/11/22 07:30:00 PM,-888.88,-888.88,,,,,
10397,11/11/22 07:45:00 PM,-888.88,-888.88,,,,,
10398,11/11/22 08:00:00 PM,-888.88,-888.88,,,,,
10399,11/11/22 08:15:00 PM,-888.88,-888.88,,,,,
10400,11/11/22 08:30:00 PM,-888.88,-888.88,,,,,
10401,11/11/22 08:45:00 PM,-888.88,-888.88,,,,,
10402,11/11/22 09:00:00 PM,-888.88,-888.88,,,,,
10403,11/11/22 09:15:00 PM,-888.88,-888.88,,,,,
10404,11/11/22 09:30:00 PM,-888.88,-888.88,,,,,
10405,11/11/22 09:45:00 PM,-888.88,-888.88,,,,,
10406,11/11/22 10:00:00 PM,-888.88,-888.88,,,,,
10407,11/11/22 10:15:00 PM,-888.88,-888.88,,,,,
10408,11/11/22 10:30:00 PM,-888.88,-888.88,,,,,
10409,11/11/22 10:45:00 PM,-888.88,-888.88,,,,,
10410,11/11/22 11:00:00 PM,-888.88,-888.88,,,,,
10411,11/11/22 11:15:00 PM,-888.88,-888.88,,,,,
10412,11/11/22 11:30:00 PM,-888.88,-888.88,,,,,
10413,11/11/22 11:45:00 PM,-888.88,-888.88,,,,,
10414,11/12/22 12:00:00 AM,-888.88,-888.88,,,,,
10415,11/12/22 12:15:00 AM,-888.88,-888.88,,,,,
10416,11/12/22 12:30:00 AM,-888.88,-888.88,,,,,
10417,11/12/22 12:45:00 AM,-888.88,-888.88,,,,,
10418,11/12/22 01:00:00 AM,-888.88,-888.88,,,,,
10419,11/12/22 01:15:00 AM,-888.88,-888.88,,,,,
10420,11/12/22 01:30:00 AM,-888.88,-888.88,,,,,
10421,11/12/22 01:45:00 AM,-888.88,-888.88,,,,,
10422,11/12/22 02:00:00 AM,-888.88,-888.88,,,,,
10423,11/12/22 02:15:00 AM,-888.88,-888.88,,,,,
10424,11/12/22 02:30:00 AM,-888.88,-888.88,,,,,
10425,11/12/22 02:45:00 AM,-888.88,-888.88,,,,,
10426,11/12/22 03:00:00 AM,-888.88,-888.88,,,,,
10427,11/12/22 03:15:00 AM,-888.88,-888.88,,,,,
10428,11/12/22 03:30:00 AM,-888.88,-888.88,,,,,
10429,11/12/22 03:45:00 AM,-888.88,-888.88,,,,,
10430,11/12/22 04:00:00 AM,-888.88,-888.88,,,,,
10431,11/12/22 04:15:00 AM,-888.88,-888.88,,,,,
10432,11/12/22 04:30:00 AM,-888.88,-888.88,,,,,
10433,11/12/22 04:45:00 AM,-888.88,-888.88,,,,,
10434,11/12/22 05:00:00 AM,-888.88,-888.88,,,,,
10435,11/12/22 05:15:00 AM,-888.88,-888.88,,,,,
10436,11/12/22 05:30:00 AM,-888.88,-888.88,,,,,
10437,11/12/22 05:45:00 AM,-888.88,-888.88,,,,,
10438,11/12/22 06:00:00 AM,-888.88,-888.88,,,,,
10439,11/12/22 06:15:00 AM,-888.88,-888.88,,,,,
10440,11/12/22 06:30:00 AM,-888.88,-888.88,,,,,
10441,11/12/22 06:45:00 AM,-888.88,-888.88,,,,,
10442,11/12/22 07:00:00 AM,-888.88,-888.88,,,,,
10443,11/12/22 07:15:00 AM,-888.88,-888.88,,,,,
10444,11/12/22 07:30:00 AM,-888.88,-888.88,,,,,
10445,11/12/22 07:45:00 AM,-888.88,-888.88,,,,,
10446,11/12/22 08:00:00 AM,-888.88,-888.88,,,,,
10447,11/12/22 08:15:00 AM,-888.88,-888.88,,,,,
10448,11/12/22 08:30:00 AM,-888.88,-888.88,,,,,
10449,11/12/22 08:45:00 AM,-888.88,-888.88,,,,,
10450,11/12/22 09:00:00 AM,-888.88,-888.88,,,,,
10451,11/12/22 09:15:00 AM,-888.88,-888.88,,,,,
10452,11/12/22 09:30:00 AM,-888.88,-888.88,,,,,
10453,11/12/22 09:45:00 AM,-888.88,-888.88,,,,,
10454,11/12/22 10:00:00 AM,-888.88,-888.88,,,,,
10455,11/12/22 10:15:00 AM,-888.88,-888.88,,,,,
10456,11/12/22 10:30:00 AM,-888.88,-888.88,,,,,
10457,11/12/22 10:45:00 AM,-888.88,-888.88,,,,,
10458,11/12/22 11:00:00 AM,-888.88,-888.88,,,,,
10459,11/12/22 11:15:00 AM,-888.88,-888.88,,,,,
10460,11/12/22 11:30:00 AM,-888.88,-888.88,,,,,
10461,11/12/22 11:45:00 AM,-888.88,-888.88,,,,,
10462,11/12/22 12:00:00 PM,-888.88,-888.88,,,,,
10463,11/12/22 12:15:00 PM,-888.88,-888.88,,,,,
10464,11/12/22 12:30:00 PM,-888.88,-888.88,,,,,
10465,11/12/22 12:45:00 PM,-888.88,-888.88,,,,,
10466,11/12/22 01:00:00 PM,-888.88,-888.88,,,,,
10467,11/12/22 01:15:00 PM,-888.88,-888.88,,,,,
10468,11/12/22 01:30:00 PM,-888.88,-888.88,,,,,
10469,11/12/22 01:45:00 PM,-888.88,-888.88,,,,,
10470,11/12/22 02:00:00 PM,-888.88,-888.88,,,,,
10471,11/12/22 02:15:00 PM,-888.88,-888.88,,,,,
10472,11/12/22 02:30:00 PM,-888.88,-888.88,,,,,
10473,11/12/22 02:45:00 PM,-888.88,-888.88,,,,,
10474,11/12/22 03:00:00 PM,-888.88,-888.88,,,,,
10475,11/12/22 03:15:00 PM,-888.88,-888.88,,,,,
10476,11/12/22 03:30:00 PM,-888.88,-888.88,,,,,
10477,11/12/22 03:45:00 PM,-888.88,-888.88,,,,,
10478,11/12/22 04:00:00 PM,-888.88,-888.88,,,,,
10479,11/12/22 04:15:00 PM,-888.88,-888.88,,,,,
10480,11/12/22 04:30:00 PM,-888.88,-888.88,,,,,
10481,11/12/22 04:45:00 PM,-888.88,-888.88,,,,,
10482,11/12/22 05:00:00 PM,-888.88,-888.88,,,,,
10483,11/12/22 05:15:00 PM,-888.88,-888.88,,,,,
10484,11/12/22 05:30:00 PM,-888.88,-888.88,,,,,
10485,11/12/22 05:45:00 PM,-888.88,-888.88,,,,,
10486,11/12/22 06:00:00 PM,-888.88,-888.88,,,,,
10487,11/12/22 06:15:00 PM,-888.88,-888.88,,,,,
10488,11/12/22 06:30:00 PM,-888.88,-888.88,,,,,
10489,11/12/22 06:45:00 PM,-888.88,-888.88,,,,,
10490,11/12/22 07:00:00 PM,-888.88,-888.88,,,,,
10491,11/12/22 07:15:00 PM,-888.88,-888.88,,,,,
10492,11/12/22 07:30:00 PM,-888.88,-888.88,,,,,
10493,11/12/22 07:45:00 PM,-888.88,-888.88,,,,,
10494,11/12/22 08:00:00 PM,-888.88,-888.88,,,,,
10495,11/12/22 08:15:00 PM,-888.88,-888.88,,,,,
10496,11/12/22 08:30:00 PM,-888.88,-888.88,,,,,
10497,11/12/22 08:45:00 PM,-888.88,-888.88,,,,,
